videoId,commentId,commentAuthor,authorChannelId,commentText,commentLikeCount,commentPublishedAt,commentUpdatedAt,commentReplyCount,language,textClean,evaluation
mA3HKICB_Mo,Ugyo2vGihSYirUwgFuR4AaABAg,@ionecarmo696,UCEsIu1dM20jW_LEVW2RtMgw,Quero o dinheiro dos meus impostos de volta. Não gastem o dinheiro dos meus impostos com cultura lixo.,0.0,2025-08-19 21:17:56+00:00,2025-08-19T21:17:56Z,0.0,pt,Quero o dinheiro dos meus impostos de volta. Não gastem o dinheiro dos meus impostos com cultura lixo.,
vG4UDIt32no,UgxgGyP3W_B9YhxVNIZ4AaABAg,@McGabriell_oficial,UC1ERqm6Fv680kTZ4JdHwLEQ,Felca para presidente,0.0,2025-08-13 20:25:02+00:00,2025-08-13T20:25:02Z,0.0,pt,Felca para presidente,
TQHFmRA11Ss,UgxZU8ntH3s2Wq8MORJ4AaABAg,@Neyberlima,UCzeBpWbNW4xZSn6G4u_mysw,Toma meu like aí fera.,0.0,2025-08-14 00:32:36+00:00,2025-08-14T00:32:36Z,0.0,pt,Toma meu like aí fera.,
Rb6KXvzGBHg,UgzTatVS4kJx7dPI_8V4AaABAg,@ssvvelozo798,UCRGwcxN1dW_-YCo3r8PcchQ,Era o ter chamando só o Felca neste momento,0.0,2025-08-12 15:17:56+00:00,2025-08-12T15:17:56Z,0.0,pt,Era o ter chamando só o Felca neste momento,
Rb6KXvzGBHg,UgzXb9kniyFR1Dhn28J4AaABAg,@min6366,UCqn2R70z12OD6-3wxjL-ppQ,O Felca e a Wanessa no mundinho deles e a Tata quietinha rindo,16.0,2025-08-09 20:48:35+00:00,2025-08-09T20:48:35Z,0.0,pt,O Felca e a Wanessa no mundinho deles e a Tata quietinha rindo,
ZdQxZ1-BdC4,UgyNBZbreceNOQ58iUx4AaABAg,@donaflorjk5929,UCMBT0FKp2JlDzflE_rXmxzw,"As pessoas não entendem que,privar uma criança da orientação sexual só contribui para um possível abuso,as vezes a criança nem sabe oque tá acontecendo,mas se ela tivesse sido orientada,ela nem estaria passando por isso e até poderia avisar sobre esse abuso,eu com certeza queria ter sido avisada antes do pior ter acontecido,mas parece que as pessoas só não querem ver a sujeira do mundo e empurrar pra debaixo do tapete,normalizem orientar suas crianças pfv 🙏🏻",0.0,2025-08-09 18:40:13+00:00,2025-08-09T18:40:13Z,0.0,pt,"As pessoas não entendem que,privar uma criança da orientação sexual só contribui para um possível abuso,as vezes a criança nem sabe oque tá acontecendo,mas se ela tivesse sido orientada,ela nem estaria passando por isso e até poderia avisar sobre esse abuso,eu com certeza queria ter sido avisada antes do pior ter acontecido,mas parece que as pessoas só não querem ver a sujeira do mundo e empurrar pra debaixo do tapete,normalizem orientar suas crianças pfv 🙏🏻",
Rb6KXvzGBHg,UgxHlGzKerh2PNwGuwh4AaABAg,@carlittlebio,UCnVGmNodpf7i55eo6Zi-dlQ,Wanessa e Felca tem uma energia muito boa juntos. Muito sensata a fala dele sobre as bets.,1.0,2025-08-09 19:07:51+00:00,2025-08-09T19:07:51Z,0.0,pt,Wanessa e Felca tem uma energia muito boa juntos. Muito sensata a fala dele sobre as bets.,
aTOUTm4qktA,UgyipFFAg2wDUZV75i14AaABAg,@hermanot0rres,UCrEPJ826Jsxr_YjiRnMB0jw,"Acho que sempre existiu. Na minha época a adultização se chamava ""gravidez na adolescência""... É que hoje tá exposto.",1.0,2025-08-14 21:49:49+00:00,2025-08-14T21:49:49Z,0.0,pt,"Acho que sempre existiu. Na minha época a adultização se chamava ""gravidez na adolescência""... É que hoje tá exposto.",
Re2Olv2Xw-Y,UgxDJ4csjMRWE-K8Yx14AaABAg,@paula20232,UCUdrPfrVjMliKjIg1J91GMg,Triste de ver a dia TV apoiando uma pessoa absurda como o Léo Lins de peruca,2.0,2025-08-26 11:45:48+00:00,2025-08-26T11:45:48Z,0.0,pt,Triste de ver a dia TV apoiando uma pessoa absurda como o Léo Lins de peruca,
_wAA49mOOHc,UgxrNs7lsojg3Z4Aqct4AaABAg,@mariafrancescamontanaro2381,UC0N9Y5V32yk_o_7BRoVsclg,"Está é à grande verdade 
A Lus divina fala por nós assim 
A Lus divina nos fas vitoriosos e 
Felizes no silêncio ❤❤❤❤❤❤",0.0,2025-08-17 12:19:10+00:00,2025-08-17T12:19:10Z,0.0,pt,Está é à grande verdade A Lus divina fala por nós assim A Lus divina nos fas vitoriosos e Felizes no silêncio ❤❤❤❤❤❤,
UP3js0BphQU,UgzOI2e2y3U8RISMB1l4AaABAg,@ricardohebert6366,UCRbJoMGx0UbCwjAAYMDvo9w,Este zela é um nojo 🤮,0.0,2025-08-15 02:02:49+00:00,2025-08-15T02:02:49Z,0.0,pt,Este zela é um nojo 🤮,
gnMn5ClSg7g,UgzaRrs9xGDWFHXDBX54AaABAg,@EdRabiscos,UC5Cru_hN7o2nWxzrCsn30KA,O único problema desse video é o titulo,0.0,2025-08-16 11:26:57+00:00,2025-08-16T11:26:57Z,2.0,pt,O único problema desse video é o titulo,
nlFfE9BQFiQ,Ugz9vrQC-BeRrbsCq3l4AaABAg,@Claitosh,UCxkS4jJGNoy6XQcRx3CpD-g,"Opa, P Dydy fez besteira com adulto❓ e o Justin Bieber ❓",0.0,2025-08-19 06:35:33+00:00,2025-08-19T06:36:16Z,0.0,pt,"Opa, P Dydy fez besteira com adulto❓ e o Justin Bieber ❓",
gnMn5ClSg7g,Ugzh1Z3A4PUbNweG3jh4AaABAg,@Samuel12983,UCMpUWYRJdzx2EJWJeUemSTw,"pior q é vdd mn, cara, sério, a sociedade precisa de gente avisando mais disso",0.0,2025-08-14 23:56:03+00:00,2025-08-14T23:56:03Z,0.0,pt,"pior q é vdd mn, cara, sério, a sociedade precisa de gente avisando mais disso",
FrnbqkfDgP8,UgzCVPooTcghmz7ded54AaABAg,@anapires8842,UCxEf4RS7GwYl62Bwpeyjomg,😫 rápido não quero morrer,0.0,2025-08-19 17:47:36+00:00,2025-08-19T17:47:36Z,0.0,pt,😫 rápido não quero morrer,
AVoNrbd9e0U,UgzP_70JXJUNTleF__l4AaABAg,@ericcamposbastosguedes5223,UCAwRC5TZhaz5aTdsAWxoPgA,"Não existe nenhum crime de ""adultização""",0.0,2025-08-24 21:08:47+00:00,2025-08-24T21:08:47Z,0.0,pt,"Não existe nenhum crime de ""adultização""",
Rb6KXvzGBHg,Ugw9qwwsw7KYD1WAu_B4AaABAg,@tataviolante,UCY_0VCoeccpOPbWeA46FHSg,"esse meme do numanice era na esquina da minha casa o tour pelo google maps, e eu me lembro q fiz o mesmo questionamento qndo li o cartaz kkkkkk fui vizinha da vanessa",1.0,2025-08-14 03:09:23+00:00,2025-08-14T03:09:23Z,0.0,pt,"esse meme do numanice era na esquina da minha casa o tour pelo google maps, e eu me lembro q fiz o mesmo questionamento qndo li o cartaz kkkkkk fui vizinha da vanessa",
EpLvp9bhSnE,UgyaanckgP8v0rfQJ0h4AaABAg,@ariela_cid,UCTZDmRkJniyWU2mEFMvms-Q,"Quando eu soube que tem pais que expõe o próprio BEBÊ pra ped* na Internet, fiquei horrorizada. Alguns ainda dão uma de inocente dizendo que só mostram o dia a dia da criança pra ficar de lembrança, mesmo tendo centenas de comentários de homens adultos falando sobre o corpo de um nenem. É praticamente um mercado a céu aberto. Muita gente denuncia mas não dá em nada, não só pq o conselho tutelar não gosta de trabalhar mas pq não estão preparados pra lidar com os crimes cibernéticos, nem as próprias redes sociais estão preparados (ex caso do hytalo que a conta caiu e depois voltou normalmente).",0.0,2025-08-15 00:55:45+00:00,2025-08-15T00:55:45Z,0.0,pt,"Quando eu soube que tem pais que expõe o próprio BEBÊ pra ped* na Internet, fiquei horrorizada. Alguns ainda dão uma de inocente dizendo que só mostram o dia a dia da criança pra ficar de lembrança, mesmo tendo centenas de comentários de homens adultos falando sobre o corpo de um nenem. É praticamente um mercado a céu aberto. Muita gente denuncia mas não dá em nada, não só pq o conselho tutelar não gosta de trabalhar mas pq não estão preparados pra lidar com os crimes cibernéticos, nem as próprias redes sociais estão preparados (ex caso do hytalo que a conta caiu e depois voltou normalmente).",
1V6_0a5FaYw,UgxqDp9xEdujgtOQBwd4AaABAg,@emillylopess.e.p9381,UCIc_G4zsJ_5k7QARl6ad9Hg,Cara extremamente necessário…,0.0,2025-08-10 01:59:41+00:00,2025-08-10T01:59:41Z,0.0,pt,Cara extremamente necessário…,
-Sp5a5p4E5c,UgyM63246GbOr_w2DBJ4AaABAg,@Luvleymillena,UCoqex8WO-jnui8y-xlWetpA,Parabéns felca!,0.0,2025-08-10 23:54:50+00:00,2025-08-10T23:54:50Z,0.0,pt,Parabéns felca!,
nH84VfHnWYE,Ugx-vEUQ5Q7G8vFwX214AaABAg,@claulima7495,UCIz4-aHRrBs-et6KuXar-ow,Conheci esta situação no Belém/Pará  a 40 anos e até agora tudo continua a mesma coisa  🇧🇷🇧🇷🇧🇷🇧🇷 infelizmente não tem conserto 😢😢😢😢😢,1.0,2025-08-12 14:04:19+00:00,2025-08-12T14:04:19Z,0.0,pt,Conheci esta situação no Belém/Pará a 40 anos e até agora tudo continua a mesma coisa 🇧🇷🇧🇷🇧🇷🇧🇷 infelizmente não tem conserto 😢😢😢😢😢,
JMooxIHj_pI,UgyDjlvsRDQALmArk4Z4AaABAg,@docevida1708,UCK4gFKwTPDzW23r7AZB8oQw,Tira Deus dessa imundície !,0.0,2025-08-11 19:14:04+00:00,2025-08-11T19:14:04Z,0.0,pt,Tira Deus dessa imundície !,
gXPZKnS-SF4,UgzUFNi_tOH2r1_F4e14AaABAg,@francishonorio17,UC0j2j4D9N3IcX797X7hSBdQ,"Prefiro as crianças pregando, louvando do que abrindo espaço para outras atividades que vão corromper os bons costumes. Óbvio que isso tem o limite, quando ultrapassa o limite e a criança passa a ser usado pra gerar fonte de renda, e passa a ser utilizado como produto, nesse caso sou contra!",0.0,2025-08-13 03:00:31+00:00,2025-08-13T03:00:31Z,0.0,pt,"Prefiro as crianças pregando, louvando do que abrindo espaço para outras atividades que vão corromper os bons costumes. Óbvio que isso tem o limite, quando ultrapassa o limite e a criança passa a ser usado pra gerar fonte de renda, e passa a ser utilizado como produto, nesse caso sou contra!",
c20Crqi2tcI,UgxcF3vj7kjwssZMKfR4AaABAg,@bananaufo,UCs-ZxfgDK57LGxyAc5_xb4Q,"Escola no Brasil complica viu Xandão...
cara escola atualmente é sinistra",1.0,2025-08-08 17:01:41+00:00,2025-08-08T17:01:41Z,0.0,pt,Escola no Brasil complica viu Xandão... cara escola atualmente é sinistra,
DILUbk2BwDE,UgyFzpDyS_tujSFhnWl4AaABAg,@RafaelBarbosa-qf5yh,UCp88uPoYOrSyXtCGs4AzeXw,"essa mae foi comprada , com iphone novo  nao duvido kkkkkk nada",0.0,2025-08-19 03:31:54+00:00,2025-08-19T03:31:54Z,0.0,pt,"essa mae foi comprada , com iphone novo nao duvido kkkkkk nada",
i6sb-G9Buc8,UgwUpzcueFVg7s5fsnF4AaABAg,@RosaMaria-zp5dj,UCUYID5qj5bx3m1FeubSC_9Q,Que Deus guarde a vida do Felca! ❤,1.0,2025-08-17 22:03:20+00:00,2025-08-17T22:03:20Z,0.0,pt,Que Deus guarde a vida do Felca! ❤,
JMooxIHj_pI,UgzPdQ0b350v3k_N1Hx4AaABAg,@cristianedevicentis7359,UCIPN9A12x6zeaj0deQ0Yf5g,Que horror tudo isso repugnante,0.0,2025-08-11 00:47:59+00:00,2025-08-11T00:47:59Z,0.0,pt,Que horror tudo isso repugnante,
3PGS2Xf4I20,UgzwH6wjAcpvJoIRx594AaABAg,@mariadeuziene-xj9fl,UC7TN81g-Eh3Sa1FxPH7LZsg,Esse homem é horrível,0.0,2025-08-22 20:13:46+00:00,2025-08-22T20:13:46Z,0.0,pt,Esse homem é horrível,
5LFC9C367Z0,Ugw6HouCQBhLeMF_CWB4AaABAg,@ederjunior8531,UCc0uuTBbHjF1o9g-YJ5NOnw,"Doravante, é de suma importância colocar o PL502/2024 em pauta.",0.0,2025-08-13 17:28:21+00:00,2025-08-13T17:28:21Z,0.0,pt,"Doravante, é de suma importância colocar o PL502/2024 em pauta.",
gXPZKnS-SF4,UgzUrQdVsEL-L7iCk6R4AaABAg,@DorimarVicente-k3b,UCQ6Bv67CBYV2WADzVnZuL1g,Não devemos cobra pra pregar não isso é errado 😕,0.0,2025-08-14 20:20:54+00:00,2025-08-14T20:20:54Z,0.0,pt,Não devemos cobra pra pregar não isso é errado 😕,
ZdQxZ1-BdC4,UgwGxChvP5FnQCQe8wR4AaABAg,@arteemdiscurso,UCNCAfmBAHSrjbUum8CQYkmQ,"O Brasil sempre nos piores rankings né, não tem como não se decepcionar",0.0,2025-08-10 22:41:20+00:00,2025-08-10T22:41:20Z,0.0,pt,"O Brasil sempre nos piores rankings né, não tem como não se decepcionar",
V_rsCvYLcVw,UgwzHQL1OW0uj4E_qQx4AaABAg,@EvaholiveiraRosa,UCpETplBer-q3Y598ebsfEnQ,Felca vc fez o certo em falar sobre aqueles youtubers pq as crianças assistiam esses conteúdos e isso n é certo serio felca vc foi um herói parabéns felca,0.0,2025-08-19 00:26:08+00:00,2025-08-19T00:26:08Z,0.0,pt,Felca vc fez o certo em falar sobre aqueles youtubers pq as crianças assistiam esses conteúdos e isso n é certo serio felca vc foi um herói parabéns felca,
sGGRQQjcmsQ,Ugw51bg4uQh7RKgbg_94AaABAg,@GeovaneAssis-l9b,UCeCqNwvq4m4pTtXu2URTwvQ,"Ainda tem inflence q fala pq eles não foram ouvidos ,a maioria fala só pra ganha fama e dinheiro ,e não pq a causa e realmente importante ,parabéns pro felca fez pelo bem do próximo e não por fama",1.0,2025-08-29 01:19:03+00:00,2025-08-29T01:19:03Z,0.0,pt,"Ainda tem inflence q fala pq eles não foram ouvidos ,a maioria fala só pra ganha fama e dinheiro ,e não pq a causa e realmente importante ,parabéns pro felca fez pelo bem do próximo e não por fama",
zZXxjVjxCTM,UgwjkzCw7T94THmBqV14AaABAg,@igorxavier6400,UCoz8CzITEvKl7gX_6EiOCbw,"Vovô até puxou a publi mais cedo pq viu que ia escaralhar hoje, sabe muito!",38.0,2025-08-15 02:54:05+00:00,2025-08-15T02:54:05Z,0.0,pt,"Vovô até puxou a publi mais cedo pq viu que ia escaralhar hoje, sabe muito!",
Rb6KXvzGBHg,Ugz5Jia6pm-Iywhxizt4AaABAg,@elianac.deo.schmidt8435,UCeY9VuVq7o1QE4uWEq8zrCg,"Gente eles combina muito, estranhamente eles dariam um casal muito massa",17.0,2025-08-10 00:18:10+00:00,2025-08-10T00:18:10Z,0.0,pt,"Gente eles combina muito, estranhamente eles dariam um casal muito massa",
pMUhZbOZCYs,Ugwd0g-sCze_mgeTxPt4AaABAg,@ninobraga,UC9pKTLtyMmsU6fNDQszUIrA,"Censura concluída, próximo passo é o controle por meio do Drex ! I only trust in Trump !",3.0,2025-08-28 01:06:05+00:00,2025-08-28T01:06:05Z,0.0,pt,"Censura concluída, próximo passo é o controle por meio do Drex ! I only trust in Trump !",
AbaUjJaAHJo,UgzxQ9g-yWhhJA_ebNZ4AaABAg,@AlexSandro-ld8pl,UCVuy9xDNp5Tvq0e9n3PLwyQ,Senpre  vendem isso a segurança para isso venda sua liberdade em troca,0.0,2025-08-29 22:42:45+00:00,2025-08-29T22:42:45Z,0.0,pt,Senpre vendem isso a segurança para isso venda sua liberdade em troca,
gCJ7KbWFjmQ,UgxV5cMf0W-S3ZmhPLt4AaABAg,@Darffiny_28,UCoOtss6GfB89CO82CLqkVug,KKKKKK ele se aproximando sutilmente,0.0,2025-08-19 17:37:18+00:00,2025-08-19T17:37:18Z,0.0,pt,KKKKKK ele se aproximando sutilmente,
gXPZKnS-SF4,UgzYGlUwiOfP0NNq2tp4AaABAg,@gardeniamargarida3824,UC1wHWGsjHTnWw9jKN5tpk5g,"Infelizmente Deus está usando as ""pedras"" pois os seus servos não querem pregar o verdadeiro evangelho, que triste 😢, essa semana um ateu aqui no YouTube ficou indignado com a fala do Edir Macedo sobre a morte de um membro da Universal, e nós? Ficamos calados só olhando...",1.0,2025-08-11 01:12:52+00:00,2025-08-11T01:12:52Z,0.0,pt,"Infelizmente Deus está usando as ""pedras"" pois os seus servos não querem pregar o verdadeiro evangelho, que triste 😢, essa semana um ateu aqui no YouTube ficou indignado com a fala do Edir Macedo sobre a morte de um membro da Universal, e nós? Ficamos calados só olhando...",
xEAUNJrbfno,UgzPMo1DGCwYb3vc9kx4AaABAg,@MaikoUwU,UC731qV7paGI-8RwSgO--hdA,"Tudo isso por que os país não sabem mais cuidar dos próprios filhos, e deixam o celular cuidar deles",8.0,2025-08-29 17:13:20+00:00,2025-08-29T17:13:20Z,0.0,pt,"Tudo isso por que os país não sabem mais cuidar dos próprios filhos, e deixam o celular cuidar deles",
jp7Fv83jIU8,Ugy34--FIgdv4teu8WF4AaABAg,@eluzai1073,UCJ4TVrkahfk94JvqopNo5pA,"Salve Nick, plano de salvação vai sair quando? Kakakakakaakak",119.0,2025-08-19 11:23:11+00:00,2025-08-19T11:23:11Z,7.0,pt,"Salve Nick, plano de salvação vai sair quando? Kakakakakaakak",
AXWwp1BCXfo,UgyL0xRyESEgo2UQo1R4AaABAg,@HonoratoDener,UCOE41StR4eg3PNASWYoUCCQ,Que remédio é esse?,0.0,2025-08-20 19:55:26+00:00,2025-08-20T19:55:26Z,0.0,pt,Que remédio é esse?,
xEAUNJrbfno,Ugx6ZOTIU2sPd2cYkKB4AaABAg,@olgagastalho1996,UCbWvGgn__Jq1Q7ha0im5dlw,"É Wagner, meu querido, a sua música que fecha o vídeo já diz tudo.
Felca foi usado e deveria se manifestar.",0.0,2025-08-30 13:59:34+00:00,2025-08-30T13:59:34Z,0.0,pt,"É Wagner, meu querido, a sua música que fecha o vídeo já diz tudo. Felca foi usado e deveria se manifestar.",
csE4g-fDgxM,UgyTTxEIgHc_83uPisN4AaABAg,@Klx_XyZ,UCR8D6hXYk3ZEq3vg5CBwaAg,E o certo,0.0,2025-08-27 16:26:24+00:00,2025-08-27T16:26:24Z,0.0,pt,E o certo,
1s72KZaN92M,UgzmEqFz8pMoaFvlQ1p4AaABAg,@Matheus16HV,UC9NGCTmyUibUyXHTv2YQXDg,como um bostético desses ai fica famoso? nosso país é patético,0.0,2025-08-27 00:52:11+00:00,2025-08-27T00:52:11Z,0.0,pt,como um bostético desses ai fica famoso? nosso país é patético,
mA3HKICB_Mo,Ugxi3fkZoBX3BsHx5aV4AaABAg,@CheronLeite-w2u,UCm3TdWA142vljQsjN7hRubQ,"vcs deputegues , estão jogando o Brasil de água a baixo pq vcs não coloca Hugo marmota pra fora da presidência da câmera vcs não entenderam que o Hugo marmota joga junto com a esquerda se vcs pedi perdão desculpas a um canalha como Hugo marmota vcs também está no jogo dele e outra vc so não votou no Marcel Vam Hattem pq bolsonaro pediu pra vcs votar no Hugo marmota estão todos vcs tem culpa no cartório",0.0,2025-08-20 04:33:54+00:00,2025-08-20T04:33:54Z,0.0,pt,"vcs deputegues , estão jogando o Brasil de água a baixo pq vcs não coloca Hugo marmota pra fora da presidência da câmera vcs não entenderam que o Hugo marmota joga junto com a esquerda se vcs pedi perdão desculpas a um canalha como Hugo marmota vcs também está no jogo dele e outra vc so não votou no Marcel Vam Hattem pq bolsonaro pediu pra vcs votar no Hugo marmota estão todos vcs tem culpa no cartório",
AIIlXisK63w,UgzjidhL24M55Vr3JzB4AaABAg,@AnaSofia-b5o,UCRuZSKXHTf6QQ1cHMNJSnTg,É normal tirar nota baixa se eu já terei,2.0,2025-08-26 16:36:52+00:00,2025-08-26T16:36:52Z,0.0,pt,É normal tirar nota baixa se eu já terei,
csE4g-fDgxM,UgxqosFrpdT6tNJ3yWp4AaABAg,@sucotHANg,UCS7bmG6gK4wsiIdbm6XPY7g,até minha mae me mandou esse video,0.0,2025-08-27 15:40:17+00:00,2025-08-27T15:40:17Z,0.0,pt,até minha mae me mandou esse video,
ofNxtpRckKY,UgydsDKDjmfU7_Enb694AaABAg,@Raiamomaiorfilosofo,UCZzWjRDPqO2OSu4IcTPxPTg,Corte muito bem feito parabéns @GamerBisonho,4.0,2025-08-12 12:05:17+00:00,2025-08-12T12:05:17Z,0.0,pt,Corte muito bem feito parabéns,
9fvcl2xWI8c,UgyCd0HMhnfriaJPDHx4AaABAg,@EdnaRicardo-h3l,UCzYLp4iSfH5CCMVV_NBH2KA,"E como dizia os inteligentes antigos cidadãos honestos: Não precisa balançar a fruta podre cai por si próprio!    Parabéns amigo, seu trabalho é de utilidade pública!❤",27.0,2025-08-18 21:57:07+00:00,2025-08-18T21:57:07Z,0.0,pt,"E como dizia os inteligentes antigos cidadãos honestos: Não precisa balançar a fruta podre cai por si próprio! Parabéns amigo, seu trabalho é de utilidade pública!❤",
1V6_0a5FaYw,UgwHHt402p-gcfjFQVJ4AaABAg,@leandrocolombari007,UC0Uq-G92sLLdnvnkLSZ-iQA,"Fico pensando ??? O STF mandou mudar a tarja para 18 anos nos programas do Chaves o isso isso isso , pq eles entenderam que no chaves os conteúdos são impróprios para menores de 18 anos …. Agora nesse caso qual vai ser a postura do STF , MP , Senado federal entre outros órgão fiscalizador …",0.0,2025-08-11 16:15:16+00:00,2025-08-11T16:15:16Z,0.0,pt,"Fico pensando ??? O STF mandou mudar a tarja para 18 anos nos programas do Chaves o isso isso isso , pq eles entenderam que no chaves os conteúdos são impróprios para menores de 18 anos …. Agora nesse caso qual vai ser a postura do STF , MP , Senado federal entre outros órgão fiscalizador …",
Rb6KXvzGBHg,UgxOUcJ2SxqyGn5DzEd4AaABAg,@gabrielaribeiro96,UCPuqYM7i935z78lVeuIc4QQ,Eu quero muito ver a wan no projeto cariani,0.0,2025-08-12 00:54:42+00:00,2025-08-12T00:54:42Z,0.0,pt,Eu quero muito ver a wan no projeto cariani,
RnFuJt6jxLQ,UgywjzDe5_Ap1NZTDy14AaABAg,@wiload,UCRBB8PYRKKcFIqu3o1uS5Aw,"Nem precisa ser na ultima hora, ja tem uns jabuti enormes nessas leis Felca, eu até diria que a todas elas são um grande jabuti, porque nenhuma delas fala sobre proteger crianças.

Pior é que tem gente defendendo. Em um canal gringo que tava falando sobre o Felca, dei minha opinião com o contexto que não estava chegando nele, tudo em inglês, e vários brs vieram me atacar, eu simplesmente não entendo",6.0,2025-08-25 16:52:19+00:00,2025-08-25T16:52:19Z,0.0,pt,"Nem precisa ser na ultima hora, ja tem uns jabuti enormes nessas leis Felca, eu até diria que a todas elas são um grande jabuti, porque nenhuma delas fala sobre proteger crianças. Pior é que tem gente defendendo. Em um canal gringo que tava falando sobre o Felca, dei minha opinião com o contexto que não estava chegando nele, tudo em inglês, e vários brs vieram me atacar, eu simplesmente não entendo",
1FXrSh5BgmU,UgxNs3Vcgm5EyDhwrVh4AaABAg,@Jennifer.jennis,UCIsr8FX1gNuXRbJ3yKNPj9A,Comentário do engajamento 1,0.0,2025-08-17 17:55:53+00:00,2025-08-17T17:55:53Z,0.0,pt,Comentário do engajamento 1,
